Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN740,1,0,38
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN741,0,1,10535
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN741,1,1,9795
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN742,0,0,3544
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN742,1,0,4129
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN743,0,0,2563
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN743,1,0,2363
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN744,0,0,1716
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN744,1,0,1823
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN745,0,0,2128
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN745,1,0,2388
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN746,0,0,6477
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN746,1,0,7323
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN747,0,0,2439
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN747,1,0,1864
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN748,0,0,1573
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN748,1,0,1366
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN749,0,0,3795
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN749,1,0,3107
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN750,0,0,10447
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN750,1,0,5572
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN751,0,0,3361
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN751,1,0,3796
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN752,0,0,2694
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN752,1,0,1037
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN753,0,0,7566
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN753,1,0,5391
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN754,0,0,16268
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN754,1,0,18045
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN755,0,0,4107
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN755,1,0,3850
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN756,0,0,1400
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN756,1,0,1522
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN757,0,0,8764
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN757,1,0,7294
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN758,0,1,10958
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN758,1,1,13452
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN759,0,0,9216
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN759,1,0,7097
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN760,0,0,13121
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN760,1,0,13307
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN761,0,0,9017
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN761,1,1,7706
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN762,0,0,6181
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN762,1,0,6940
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN763,0,0,1229
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN763,1,0,876
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN764,0,0,492
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN764,1,0,500
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN766,0,0,29575
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN766,1,0,27904
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN767,0,0,12902
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN767,1,1,5297
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN768,0,0,28369
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN768,1,0,19565
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN769,0,0,4171
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN769,1,0,3161
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN770,0,0,2821
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN770,1,0,3409
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN771,0,0,57
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN771,1,0,61
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN772,0,0,11107
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN772,1,0,9497
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN773,0,0,1099
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN773,1,0,1248
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN774,0,0,1820
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN774,1,0,2068
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN775,0,0,5650
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN775,1,0,5224
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN776,0,0,2770
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN776,1,0,2358
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN777,0,0,3157
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN777,1,0,3062
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN778,0,0,7823
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN778,1,0,5861
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN779,0,0,4902
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN779,1,0,6078
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN780,0,0,1041
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN780,1,0,1104
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN781,0,0,15765
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN781,1,0,11836
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN782,0,0,25171
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN782,1,0,23333
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN783,0,0,3852
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN783,1,0,8169
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN784,0,0,6667
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN784,1,0,6946
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN785,0,0,2358
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN785,1,0,1979
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN787,0,0,5654
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN787,1,0,5995
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN788,0,0,14773
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN788,1,0,10756
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN789,0,0,8597
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN789,1,0,7896
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN790,0,0,18012
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN790,1,0,6763
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN792,0,0,5812
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN792,1,0,5194
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN793,0,0,3060
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN793,1,0,3283
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN794,0,0,10407
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN794,1,0,9628
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN795,0,0,3281
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN795,1,0,3131
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN796,0,0,3702
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN796,1,0,2918
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN797,0,0,3842
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN797,1,0,4881
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN798,0,0,16827
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN798,1,0,13690
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN799,0,0,4312
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN799,1,0,3540
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN800,0,0,30716
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN800,1,0,27222
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN801,0,0,2874
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN801,1,0,2850
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN802,0,0,8472
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN802,1,0,5778
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN803,0,0,5412
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN803,1,0,5670
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN804,0,1,1755
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN804,1,1,1651
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN805,0,0,11169
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN805,1,0,5979
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN806,0,0,8562
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN806,1,0,9597
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN807,0,0,1037
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN807,1,0,867
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN808,0,0,12048
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN808,1,0,10563
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN809,0,0,9571
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN809,1,0,9392
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN810,0,0,897
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN810,1,0,1051
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN811,0,0,417
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN811,1,0,309
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN812,0,0,10809
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN812,1,0,15794
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN813,0,0,15217
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN813,1,0,18039
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN814,0,0,7374
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN814,1,0,5833
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN815,0,0,1818
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN815,1,0,1347
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN816,0,0,9691
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN816,1,0,7838
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN818,0,1,5115
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN818,1,0,3807
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN819,0,0,4481
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN819,1,0,3831
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN820,0,0,9499
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN820,1,0,7184
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN821,0,0,8757
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN821,1,0,8995
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN822,0,0,6320
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN822,1,0,4793
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN823,0,0,4463
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN823,1,0,2083
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN824,0,0,2407
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN824,1,0,2169
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN825,0,0,5037
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN825,1,0,3448
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN826,0,0,4489
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN826,1,0,3282
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN827,0,0,8485
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN827,1,0,8492
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN828,0,0,6748
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN828,1,0,6732
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN829,0,0,3685
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN829,1,0,3403
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN831,0,0,3060
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN831,1,0,2381
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN832,0,0,584
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN832,1,0,886
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN833,0,0,9502
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN833,1,0,7243
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN834,0,1,18386
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN834,1,1,11264
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN835,0,0,1716
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN835,1,0,1863
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN836,0,0,6064
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN836,1,0,6662
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN837,0,0,20085
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN837,1,0,22650
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN838,0,0,1100
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN838,1,0,1482
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN839,0,0,2830
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN839,1,0,2584
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN841,0,0,8980
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN841,1,0,10118
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN842,0,0,689
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN842,1,0,680
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN843,0,0,9594
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN843,1,0,10124
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN844,0,0,2911
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN844,1,0,2762
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN846,0,0,9115
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN846,1,0,9214
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN847,0,0,18128
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN847,1,0,18044
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN849,0,0,2078
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN849,1,0,2115
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN850,0,0,3515
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN850,1,0,2702
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN851,0,0,6618
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN851,1,0,7230
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN852,0,0,8999
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN852,1,0,9620
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN853,0,0,5813
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN853,1,0,4356
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN854,0,0,6166
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN854,1,0,5226
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN855,0,0,2557
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN855,1,0,1871
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN856,0,0,12160
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN856,1,0,14039
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN857,0,0,2335
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN857,1,0,1906
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN858,0,0,2943
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN858,1,0,2712
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN859,0,0,5925
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN859,1,0,5244
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN861,0,0,3600
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN861,1,0,3152
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN862,0,0,5000
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN862,1,0,4732
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN863,0,0,9062
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN863,1,0,9796
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN866,0,0,10204
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN866,1,0,7841
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN867,0,0,21
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN867,1,0,30
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN868,0,0,11478
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN868,1,0,11165
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN869,0,0,13614
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN869,1,0,11743
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN870,0,0,5241
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN870,1,0,4429
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN871,0,0,15466
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN871,1,0,17034
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN872,0,0,23128
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN872,1,0,25879
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN873,0,0,12447
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN873,1,0,16716
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN874,0,0,24569
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN874,1,0,22260
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN875,0,0,9079
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN875,1,0,9261
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN876,0,0,10555
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN876,1,0,9534
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN877,0,0,5120
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN877,1,0,4786
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN878,0,0,4008
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN878,1,0,4939
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN879,0,0,7846
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN879,1,0,8946
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN880,0,0,5805
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN880,1,0,3843
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN881,0,0,33596
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN881,1,0,31179
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN882,0,0,6573
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN882,1,0,5786
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN883,0,0,3698
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN883,1,0,5178
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN884,0,0,1951
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN884,1,0,2151
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN885,0,0,15609
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN885,1,0,12172
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN886,0,0,16009
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN886,1,0,21154
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN887,0,0,8189
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN887,1,0,7594
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN888,0,0,3407
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN888,1,0,3105
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN892,0,0,5023
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN892,1,0,4592
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN893,0,0,18956
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN893,1,0,19095
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN894,0,0,16484
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN894,1,0,16194
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN895,0,0,12550
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN895,1,0,9191
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN896,0,0,13368
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN896,1,0,10569
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN897,0,0,4895
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN897,1,0,3486
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN898,0,0,2804
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN898,1,0,3444
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN899,0,0,10002
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN899,1,0,10614
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN900,0,0,5514
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN900,1,0,4699
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN901,0,0,2523
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN901,1,0,2263
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN903,0,0,2595
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN903,1,0,2086
